Raza,Sexo,Peso,Largo,Cintura,Color,Talla,Edad
abisinio,macho,560.4351450652067,23.874710739224284,16.100838409910562,marrón oscuro,sano,29.740048334813217
andino,macho,762.785651063705,31.2911722214814,16.938696761867178,marrón,gordo,29.41747342054033
híbrido,macho,NA,26.124831251419057,23.81501288617624,pintado,NA,41.09918004635279
peruano,macho,719.949043261037,26.350414896158583,20.12311518146384,blanco,sano,16.28024592164483
peruano,hembra,566.3189145443669,NA,NA,blanco,NA,26.31203579020058
peruano,hembra,705.0063695271662,22.35231984160597,18.444103403111964,blanco,sano,17.21592800415098
peruano,hembra,843.2178888050402,26.434980288728045,NA,pintado,NA,59.768285472251
americano,macho,NA,NA,19.98096747137631,marrón,NA,11.498616161284106
peruano,macho,NA,NA,19.627722014176815,negro,NA,11.71106554901015
peruano,hembra,720.7817260565872,24.55170122469963,18.53892095029845,negro,sano,13.33239076384352
americano,macho,901.7513496661438,28.03039947832746,20.716709372620365,blanco,sano,35.186696705958134
peruano,hembra,832.8730271208957,23.50804751585064,18.01641464131237,blanco,gordo,36.309502042256995
andino,macho,818.0827554783212,22.836165366325236,NA,blanco,NA,NA
andino,hembra,702.9256188530189,25.24426897804867,15.876808771195652,negro,gordo,26.07629419946825
andino,macho,876.2682209587072,NA,16.378682536205126,blanco,gordo,48.666161689774974
andino,hembra,581.7690302446812,22.40069011815381,16.734734469602287,rojizo,sano,16.12911710552938
andino,macho,817.5528917511092,27.46337043454978,NA,negro,NA,35.42025560844405
andino,hembra,561.3688349471151,NA,16.904612887186254,blanco,sano,34.07627489433064
peruano,hembra,NA,25.10682574096668,18.625757108821585,negro,NA,23.877737724095137
peruano,hembra,866.1147159732332,26.508041634952896,NA,blanco,NA,41.105394985117734
andino,macho,844.6803005721915,25.44929868707932,NA,marrón,NA,51.96307210440304
peruano,macho,750.2073391480153,29.38077030002488,19.085161003746283,blanco,sano,27.102551734432637
peruano,macho,992.4255016640262,24.872821937641227,NA,blanco,NA,23.67394087194555
americano,macho,1084.5043496701403,35.29357655648113,19.00146531475626,blanco,gordo,63.73020581648822
peruano,hembra,NA,24.171890162997197,17.66304973883884,blanco,NA,33.68628438492997
peruano,hembra,624.9628060953605,23.26376486077852,19.064388328381632,marrón,sano,10.251786911864164
peruano,hembra,NA,28.767255306923687,NA,blanco,NA,47.794429480998986
andino,macho,776.3043682334143,28.792640546357195,17.41092835835185,blanco,gordo,52.53949732119185
híbrido,hembra,450.9321597000045,NA,13.663880341118643,pintado,sano,33.719905357762585
peruano,macho,744.1405806488359,NA,19.945920712536036,blanco,sano,59.609495056951786
andino,macho,735.0567720072518,23.80821045284387,NA,negro,NA,26.428988561776382
peruano,macho,763.2426899837587,26.130711778530294,NA,negro,NA,39.01917179962453
peruano,hembra,706.2314804682547,23.968395279789068,18.41920948605134,marrón,sano,19.665046481145804
híbrido,hembra,507.0365397461373,20.801897834256252,20.16722322191444,pintado,flaco,31.209455376508956
híbrido,macho,987.0513160521946,NA,NA,blanco,NA,20.828850556092156
peruano,macho,691.2632735799496,25.994060620924735,18.185482310807107,marrón,sano,13.311858144460912
peruano,macho,843.1668336038655,25.152863563025537,21.275200984320342,pintado,sano,35.94700745710048
peruano,hembra,695.2166987965047,28.90690326862515,18.449471210753604,blanco,sano,13.451962518164953
peruano,macho,NA,26.261330063902264,20.373490462051752,pintado,NA,34.54608229024553
andino,macho,928.6198236493184,23.78703842254691,18.147313387989986,negro,gordo,57.056814994224105
andino,macho,NA,22.505782190524982,NA,marrón,NA,27.930926375772305
peruano,macho,655.4330783534483,27.263995164272693,19.07357824558264,marrón,sano,11.126600377165555
andino,macho,840.025411853492,26.494809159426065,16.83343218869017,negro,gordo,32.16206409180917
peruano,macho,866.9332232124312,25.379747642717607,18.4946568645008,blanco,gordo,30.880919907011716
peruano,macho,NA,29.986021664605804,NA,blanco,NA,22.297575437020733
andino,macho,705.941882454709,24.471007250525872,18.912968169810775,blanco,sano,63.27600216401545
abisinio,macho,566.1123590112367,NA,17.379309642831014,marrón oscuro,sano,24.395521317101775
peruano,hembra,669.842623960464,NA,17.036361602527535,marrón,sano,61.7239978504727
andino,hembra,654.9138063246204,NA,16.577442605665546,blanco,sano,27.705373914872656
peruano,macho,689.9220917868828,NA,19.841186726031975,blanco,sano,38.43973359512597
andino,macho,935.1328533752124,NA,17.334303710910497,negro,gordo,33.51505839733909
híbrido,macho,624.2945997492577,21.77374343696161,16.85663298934027,marrón,sano,26.331090272572965
peruano,macho,707.1597763996946,27.06561378798027,NA,negro,NA,21.41427872912436
americano,macho,901.9206254483724,NA,NA,gris,NA,22.34420904723589
peruano,macho,791.6011525824887,29.391880877410685,20.741370395412407,pintado,sano,22.29562577121939
peruano,hembra,791.0116176487647,NA,NA,negro,NA,42.59089974296409
andino,hembra,685.5182486375103,22.549810876290103,15.69417466059721,blanco,gordo,29.886881469074243
peruano,hembra,767.2905369225789,25.022563227722276,19.302031513762532,blanco,sano,NA
peruano,macho,554.0922611054121,26.102702699874307,19.381595897899864,blanco,flaco,36.60763135040543
andino,hembra,696.508505546059,NA,NA,blanco,NA,35.793718462853384
híbrido,hembra,1464.1007488336468,30.571383098849623,NA,tricolor,NA,17.542720651405205
peruano,hembra,684.9638749317073,22.971035922916982,NA,marrón,NA,34.249197133504495
peruano,macho,670.1993698559914,23.728987485268146,20.008953825104648,pintado,sano,23.832914279028937
abisinio,macho,655.3747636001196,21.108364331370385,16.440637098107363,negro,sano,34.66542263349211
peruano,macho,648.4380426899963,23.960581184213428,19.050918968272775,blanco,sano,22.20205605174377
abisinio,macho,694.8824253304617,NA,15.33414424397859,pintado,gordo,30.070942861803267
peruano,macho,935.697730901082,19.700051682140803,19.24769693824991,pintado,sano,33.12167215446681
peruano,hembra,NA,NA,19.291087073974964,pintado,NA,12.598681795141273
americano,macho,NA,28.696647872070784,21.964221501678107,marrón,NA,39.72522151293128
peruano,macho,814.9117711539634,NA,NA,blanco,NA,35.43004185668815
andino,macho,637.9199279699385,27.038198863818177,18.712797192303587,negro,sano,25.7140824664682
peruano,hembra,704.813869396148,24.445342887569872,17.418936467638865,negro,sano,23.375919531620376
peruano,macho,1010.2730802974772,26.79605528998688,21.30415841684247,blanco,sano,36.936761946301715
peruano,hembra,NA,NA,17.453028174950852,negro,NA,44.49941558472554
peruano,macho,943.6458257015286,25.563181875082545,18.717391536623005,blanco,gordo,32.288654700777514
peruano,macho,783.3131984183751,30.269238216278374,19.479269634163273,pintado,sano,15.478025219511435
peruano,hembra,NA,21.83337967018316,18.89568425936994,blanco,NA,51.66010714369693
andino,hembra,617.4650966418902,23.699811746201615,15.831126258246274,rojizo,sano,45.03284435079734
peruano,macho,1033.2269886047302,26.65633489740655,NA,pintado,NA,24.014809298164387
peruano,hembra,1013.3946055961532,26.152363954108363,19.43801145244352,negro,gordo,49.8355725037413
peruano,macho,NA,26.928819842901618,NA,blanco,NA,41.308245447064145
andino,macho,713.5052267155246,26.08611738854491,18.059305080365256,blanco,sano,29.863213164429624
peruano,macho,NA,30.33582429975434,NA,negro,NA,43.58760967095844
peruano,hembra,NA,21.64168379627748,18.27943336921614,pintado,NA,29.35870144354507
peruano,hembra,565.6223039386883,25.838027053925373,NA,negro,NA,16.39177295245875
híbrido,hembra,770.5801327754099,28.83657341784067,16.756498095260913,tricolor,gordo,35.47827082143773
peruano,macho,783.064820474128,26.70018488247216,NA,negro,NA,64.90806050091592
híbrido,hembra,927.94440309458,22.313089516207107,22.465386610685528,pintado,sano,40.31125218639882
andino,macho,752.449622258702,26.594994952108745,NA,negro,NA,27.750975750473728
peruano,macho,732.8364462578095,24.744857881155088,20.16851226153678,pintado,sano,47.931505814444904
andino,macho,684.3259131014576,23.07199131256636,18.1199606151035,rojizo,sano,26.84620732399491
peruano,macho,692.2705555831914,22.009971383092815,19.386746307284255,negro,sano,16.79438765338368
peruano,macho,715.4702488511747,28.75189484475811,NA,negro,NA,20.844042403789743
andino,hembra,778.994726448944,21.377760049607307,NA,negro,NA,56.00020922693909
peruano,macho,1039.0063745555583,28.332493770118333,19.77496486075624,negro,gordo,28.125962715675943
peruano,hembra,621.1622744105036,NA,17.620250205231844,negro,sano,59.93789598892829
americano,macho,1115.680970459464,NA,19.837054732484432,negro,gordo,24.276323764487792
peruano,hembra,717.4365704384845,NA,18.465556315926253,negro,sano,47.355347753317275
andino,hembra,707.4014162250115,23.99995775177537,NA,blanco,NA,10.68879289031172
andino,macho,905.7151018433402,26.4494456641785,18.327421847548212,negro,gordo,39.89906818378804
peruano,hembra,677.6605667225064,25.199390652887782,NA,blanco,NA,63.19115435342693
peruano,hembra,876.160920956616,27.18068482847332,18.161094189482565,negro,gordo,11.70902599044758
andino,macho,NA,29.23070126143596,18.139299625217188,tricolor,NA,21.69488577446775
andino,macho,788.3705304066385,27.35377817668918,16.97432597274901,tricolor,gordo,62.957849806797654
peruano,hembra,672.1992482679633,28.32616824968061,17.64452257213192,negro,sano,37.53053952721753
peruano,macho,NA,30.30892155301957,20.613008661798172,negro,NA,NA
peruano,macho,799.5711144336262,29.388366579670446,19.753045505410864,blanco,sano,44.761638977780784
peruano,hembra,680.3479903937526,26.3108753574818,18.778858522578535,marrón,sano,63.899575015616506
andino,macho,828.3681920982376,23.58763906374656,17.835584509337682,tricolor,gordo,35.77521719463025
abisinio,macho,NA,20.53922091936334,16.520491431889234,marrón oscuro,NA,33.31245692853216
andino,hembra,NA,23.852915343868705,NA,rojizo,NA,11.419984738733838
peruano,macho,NA,25.22659885084322,19.136450770213816,pintado,NA,17.964110785559033
andino,macho,887.5858805547219,24.4971354099384,15.804883338111688,negro,obeso,26.69228229728726
andino,macho,NA,NA,18.63853805218385,negro,NA,54.349635203804354
híbrido,macho,625.6526315473205,NA,13.249910015229338,tricolor,obeso,33.1534574624055
andino,macho,949.9687684090987,24.763132230907143,18.36488165252888,rojizo,gordo,58.06351853129188
peruano,hembra,721.4209384035807,NA,18.81838681493069,marrón,sano,63.88448453394461
abisinio,macho,685.6122297860622,NA,NA,gris,NA,49.65977591187353
peruano,macho,724.5011040609278,27.90253309995124,20.046493418997336,pintado,sano,41.65459375795258
andino,macho,919.6350466733852,NA,NA,marrón,NA,14.540677928658369
andino,hembra,683.168129901613,25.683193209400628,NA,blanco,NA,55.29022502886645
peruano,macho,827.2604420192642,NA,NA,pintado,NA,63.13741780867189
peruano,macho,732.5257935749559,NA,20.74873493476183,marrón,sano,30.796656596987887
peruano,macho,873.0359587674918,25.8796152195414,NA,negro,NA,31.830521772398107
americano,hembra,927.1807802469224,30.53573737183898,NA,blanco,NA,54.034881597516296
peruano,macho,936.3466292807584,23.624042591643985,19.952807131281514,blanco,sano,34.312622471072444
peruano,hembra,NA,25.20442622892931,NA,blanco,NA,13.776783239484445
peruano,macho,932.2036686518646,NA,21.26908633590713,marrón,sano,18.169821373527576
andino,macho,NA,23.86662872075939,NA,negro,NA,57.56586925168765
peruano,macho,803.0561044484047,25.674403068936975,18.282817525606475,marrón,sano,61.142062182746834
andino,macho,691.4512081076522,25.101122620969903,19.389383364868312,blanco,sano,31.12433743233363
andino,macho,764.2945937951563,24.61093834937254,16.708410116275903,marrón,gordo,51.83280985877052
peruano,macho,836.1482035821928,23.857020835388564,20.47638802862364,negro,sano,13.997218414762518
peruano,macho,965.3597805298936,24.715297908686995,19.42047668637425,negro,gordo,31.1197703124952
andino,hembra,789.1329647420115,23.777979283529508,18.31247579830563,blanco,sano,29.48198598633731
andino,macho,795.715162101633,25.66392108871088,18.494991321486992,blanco,sano,41.57298161711441
peruano,macho,877.2630760402441,24.52310233041793,19.580230328979138,marrón,sano,26.36105622965027
peruano,hembra,573.2012681607476,24.881476244496692,NA,blanco,NA,29.85836396728515
híbrido,macho,747.8405275769245,NA,13.268971760112247,blanco,obeso,38.77071890285665
peruano,hembra,680.186384182384,23.32214398190215,17.53073415945721,blanco,sano,19.91182139250587
andino,macho,778.0405995530357,NA,17.060747512679633,negro,gordo,19.278882183347775
peruano,macho,969.7075455663088,25.001104716801343,20.434612855625975,blanco,sano,52.663814966542354
peruano,hembra,614.2811202118618,27.116143744817595,17.65396487772588,pintado,sano,19.71171127006003
peruano,macho,771.4177368961447,34.38939081618988,19.989747046963952,blanco,sano,56.21439299451648
andino,macho,NA,20.8136962279447,16.553229384806453,blanco,NA,14.598902745046646
peruano,macho,940.8312878682204,NA,20.173180728954858,marrón,sano,32.17723111758009
híbrido,hembra,811.2546032693735,NA,20.816620829322694,blanco,sano,11.205076480891924
híbrido,macho,1142.6650016302883,21.856572017619865,19.232118934578704,pintado,gordo,40.1714707890881
peruano,macho,761.841538488779,27.358754133273468,21.15628013971125,negro,sano,41.56851454046553
peruano,hembra,959.9723360503566,30.43650018533425,17.65473914202529,pintado,gordo,49.28065344894376
andino,hembra,NA,18.999301407286012,NA,tricolor,NA,19.727846605311804
andino,macho,607.0934114954397,NA,18.0216832659563,negro,sano,10.592232613410108
abisinio,macho,NA,25.83006391631072,16.28302487628854,negro,NA,30.12900780838097
peruano,macho,909.7463817132136,25.45014762686616,20.367639666480585,negro,sano,14.816688180960831
peruano,macho,NA,26.736886553619765,20.163926316898667,pintado,NA,31.25589545080916
andino,macho,849.5008218554761,19.96723112713916,17.18171614541548,blanco,gordo,54.23517862441595
peruano,macho,892.6473063530605,24.713196745199088,18.672780666948626,blanco,gordo,49.42387488045135
peruano,macho,828.5254887683667,25.489127004272053,19.23092697593802,pintado,sano,55.887725489069666
peruano,hembra,698.0265430828573,25.064596670433115,17.44424166174155,marrón,sano,45.0724899118165
peruano,macho,782.1299243113924,NA,18.91287096348653,pintado,sano,38.565844833423256
peruano,macho,773.7443358311941,25.27021090239139,21.074440670809366,pintado,sano,62.05056451377794
peruano,hembra,585.1489375013622,30.021464051795775,16.888617769891297,blanco,sano,42.768642414372415
andino,hembra,683.6581473907456,19.994103139241037,17.29661294945278,marrón,sano,47.65825050835527
peruano,macho,801.7272476624536,28.44238265346991,21.119069120139105,negro,sano,52.95623735768006
peruano,macho,767.9176274811962,23.984577611541177,NA,blanco,NA,29.55681896086214
peruano,macho,760.2728102222474,25.85906138717387,20.130189380918583,blanco,sano,26.746320432015057
andino,hembra,NA,NA,NA,marrón,NA,15.770405838002148
peruano,hembra,610.2432142857775,NA,18.560939286886775,pintado,sano,36.807648137947965
peruano,hembra,687.5874576865867,22.0096035200203,NA,marrón,NA,49.242151203988755
híbrido,hembra,645.1570823215543,NA,NA,tricolor,NA,27.392263492578213
andino,macho,971.0908592659654,26.99950986424503,17.173793647358945,rojizo,gordo,45.021088601282834
americano,macho,794.7731096912622,NA,18.596479773338277,negro,sano,38.04996296483388
peruano,hembra,665.1946821527716,25.09486254990974,17.4533605398868,negro,sano,44.881434926365614
americano,hembra,1123.284552963331,24.27853360188311,20.846786420841266,marrón,gordo,NA
andino,macho,639.8660391474098,22.3942348505928,19.28472446257854,tricolor,sano,30.004286112077576
peruano,hembra,748.6267014533196,23.515203288959324,18.500268738372192,negro,sano,28.30600638537718
peruano,macho,732.9481592774134,21.225115018802047,19.938545860669493,blanco,sano,36.51663048613732
peruano,hembra,775.7587037090497,21.61174862457147,17.296261605626636,negro,gordo,45.746627256879975
híbrido,hembra,673.572079877678,29.19647478719113,13.682137300698786,blanco,obeso,NA
peruano,macho,NA,29.484370843623477,NA,blanco,NA,12.869352778016564
abisinio,macho,586.6554038566757,21.16296097096139,16.77201011665499,negro,sano,25.654160036815533
andino,macho,NA,NA,18.704064739988677,marrón,NA,16.9711721467809
peruano,macho,734.0997541268624,29.021414230470604,18.44127619750633,blanco,sano,23.236468626245863
peruano,macho,720.8915161676402,27.28364746015858,NA,negro,NA,42.18774739371421
peruano,hembra,NA,24.844511528982892,17.537969188588143,marrón,NA,42.39535837456593
abisinio,macho,599.815576997738,NA,NA,negro,NA,61.13973387038286
peruano,hembra,NA,NA,16.961265393839195,blanco,NA,32.00016854989154
peruano,macho,768.9720118801596,29.571944078353592,19.93507870751139,blanco,sano,25.936167335781004
peruano,hembra,680.3351268607923,NA,16.830033165406306,blanco,sano,36.88302956321691
andino,macho,NA,18.66183578927008,16.579263031751164,negro,NA,22.136507967525663
andino,macho,690.5738682433927,25.946559681649067,17.348401291758716,rojizo,sano,48.60309098060096
andino,macho,NA,25.634805598679502,18.331187214724917,negro,NA,42.82008337702487
peruano,macho,906.1367685220804,NA,20.033585457364342,blanco,sano,41.41113882550263
andino,macho,790.1759105168736,22.98284086262628,17.867726131543435,negro,sano,55.35206466411102
peruano,macho,957.379228766172,NA,20.649482501128148,marrón,sano,61.38447931288838
peruano,macho,803.231175055665,26.59640906120134,20.268862066006456,marrón,sano,28.815861435686188
peruano,hembra,855.3733547471509,30.9097563065974,16.9853267064634,blanco,gordo,57.475119900214295
híbrido,macho,912.8697891879028,NA,17.573602604349166,marrón,gordo,41.72146746697057
peruano,macho,NA,30.08012177839869,NA,pintado,NA,61.69154750238508
peruano,hembra,556.1804577694902,20.487127222944206,19.095323054399536,marrón,sano,53.17491950446669
andino,hembra,NA,19.3241272462527,NA,marrón,NA,62.169129493300254
abisinio,macho,NA,23.884494239717647,15.809843881187325,negro,NA,35.297196830635286
peruano,hembra,NA,26.2759766370918,18.3853256853894,marrón,NA,16.304380670868085
andino,macho,718.1078799806095,30.44230187000921,NA,blanco,NA,33.8148360958964
peruano,hembra,460.07749411093494,NA,18.150577613704503,blanco,flaco,14.794045461782348
americano,macho,NA,NA,NA,negro,NA,41.74043378305758
peruano,macho,923.0972073494612,32.13977331774027,20.48415878381036,blanco,sano,33.10947228749856
peruano,macho,798.0899871726476,35.34038010321186,NA,negro,NA,37.249857020545264
abisinio,macho,545.4067759642008,22.03709508238073,16.878307646717442,negro,sano,20.03512439691758
abisinio,macho,673.4474669689416,22.34009672760037,17.15514859650277,gris,sano,41.14890062850239
peruano,macho,706.9215838405484,NA,NA,negro,NA,33.016595465436005
peruano,macho,815.7455758221092,NA,20.010811044171184,pintado,sano,36.365268031630805
andino,macho,755.3833761718163,24.12578979142485,17.307327947434505,marrón,sano,26.98054943335653
peruano,hembra,828.808775591751,24.60154399606104,17.76411152086467,marrón,gordo,33.53823747559315
andino,macho,670.1762921814652,25.690607285758976,NA,tricolor,NA,21.989162390093444
peruano,hembra,NA,23.22849073335206,17.331864003879883,negro,NA,19.37227130921732
andino,macho,801.8007207802614,NA,17.77220487967289,blanco,gordo,39.45528042814789
peruano,hembra,644.004536378058,26.10941515746104,16.791553250510642,negro,sano,18.04031594453865
andino,macho,738.2166588361747,NA,19.218474509297515,negro,sano,16.188244401513877
abisinio,macho,781.488034050756,NA,16.137671484776916,negro,gordo,42.02051242975767
peruano,macho,694.0331199358276,NA,20.92453963623555,blanco,sano,47.93255893678387
andino,macho,776.2957807275794,24.578128605969496,17.611272409995124,negro,sano,51.97913239951591
peruano,hembra,752.4789141589308,NA,NA,negro,NA,17.791416403688743
abisinio,macho,674.6236849555158,NA,14.587688788226986,marrón oscuro,gordo,62.01442916617517
peruano,macho,1003.5608314807712,31.011666927887852,20.338200613465528,blanco,sano,32.95967915297203
peruano,hembra,694.3418452033404,22.834261629079812,17.640771932601655,marrón,sano,52.61621613840592
andino,hembra,585.6443228506805,20.49190890300203,16.127179315082156,negro,sano,14.205027379121628
peruano,hembra,578.325773249327,21.710143233114536,16.5897341544341,blanco,sano,50.15743016769805
abisinio,macho,623.5605307738213,25.72291739042505,16.223390924203272,negro,sano,44.66012415189114
peruano,hembra,NA,24.648003514736704,18.677827329537987,blanco,NA,46.0279666572819
peruano,hembra,449.5373031660743,24.66802257172664,16.527352350260237,marrón,sano,62.96793408809567
americano,macho,1018.3208600106188,31.708568200801093,21.95548615220319,blanco,sano,47.087623530653374
peruano,hembra,705.3234381220315,27.795032478516944,17.80816658860386,marrón,sano,50.71294079037117
híbrido,hembra,356.2157514155206,22.168534593855316,15.697585276106436,blanco,flaco,38.55202535162789
andino,macho,893.2661445243729,27.813011570871147,17.818198604364902,marrón,gordo,39.313436903991494
peruano,macho,702.5517037747644,22.554687485053226,18.423093214978724,marrón,sano,44.31964750847336
peruano,macho,NA,30.33545731058415,18.529933022189333,negro,NA,47.40613338077176
peruano,hembra,579.4631075171043,NA,NA,blanco,NA,20.953304055175053
peruano,hembra,847.2423099477203,32.65424369236753,17.836274876290435,negro,gordo,43.4948032794959
peruano,hembra,782.5366811195005,23.379410681530544,16.72962693221819,marrón,gordo,27.62090005818856
peruano,macho,NA,28.70723557170595,NA,blanco,NA,15.874725837420907
peruano,hembra,717.3874011351658,26.3457970363501,16.948742223187207,marrón,sano,35.372377544636635
andino,hembra,836.4176736689324,24.16908477764604,16.0484955893496,negro,gordo,14.662332034122766
peruano,hembra,794.9896978909101,NA,19.043773577673427,pintado,sano,28.956605789082
andino,macho,771.3603179740876,NA,NA,tricolor,NA,41.38159169168116
peruano,macho,796.6830954978942,21.12665403482681,NA,negro,NA,18.47936790295982
peruano,hembra,708.032013039249,26.621596468444764,NA,marrón,NA,16.0992720279079
peruano,hembra,660.9313067998849,NA,NA,pintado,NA,60.749380209219865
peruano,macho,656.9849237690371,NA,20.114498885677087,negro,sano,43.38061624376672
peruano,macho,812.1376962030168,27.433159577460888,NA,negro,NA,30.091836840960703
peruano,hembra,784.8588492125825,25.960242692395404,18.26381713747423,blanco,sano,58.44311530338925
andino,hembra,699.500726596354,22.46810333724556,16.38555111018235,marrón,gordo,22.71043299530868
peruano,macho,963.0463689925922,NA,20.243648324594513,pintado,sano,47.152785274309295
peruano,hembra,791.8241493972426,24.69166984606519,NA,marrón,NA,30.405243539588675
andino,macho,792.4473087535242,25.17353482700404,18.09483701011381,tricolor,sano,47.946620387184176
americano,macho,1090.0673421861725,30.204239443873934,22.652392856125772,negro,sano,46.658862917142265
peruano,macho,733.5316294957322,24.86576290931862,19.277820799620837,marrón,sano,51.4937503631039
andino,macho,862.7388581561783,28.456460917681262,17.421743041084913,blanco,gordo,42.17018688671463
peruano,hembra,652.783693679547,30.91334085019793,NA,negro,NA,49.356040339140606
híbrido,hembra,440.33715033905946,17.44693988925872,NA,tricolor,NA,19.76493505989012
abisinio,macho,533.7783664254522,21.75036181926889,NA,marrón oscuro,NA,56.32593113627448
peruano,macho,780.3277810821949,30.31345796743264,19.285145556795364,negro,sano,12.368468963687572
peruano,macho,NA,25.532065078991195,19.79012366053489,marrón,NA,11.991919990930864
peruano,hembra,778.1063122463008,27.562061953150955,17.27993554038954,negro,gordo,22.70191554122573
híbrido,macho,822.1059292997978,36.43585598093728,17.914326325543485,tricolor,gordo,38.10964327873513
peruano,macho,816.6931739225472,34.439494700834516,NA,blanco,NA,40.5153418731181
abisinio,macho,498.02705132779056,21.984499798256447,16.310036383155087,gris,sano,55.805887872035555
híbrido,hembra,907.3782536287868,NA,20.40676745863376,tricolor,sano,55.86499004118632
andino,macho,NA,22.41831856050947,17.76959406534853,marrón,NA,26.176003336081273
híbrido,macho,780.5545514179903,17.752844480878082,NA,tricolor,NA,49.195488508405035
peruano,hembra,NA,24.780948064120818,17.660805055290957,blanco,NA,46.62816441896313
peruano,hembra,725.0248769543186,21.152933014158393,NA,blanco,NA,57.719536592597066
abisinio,macho,NA,NA,16.319566562524862,marrón oscuro,NA,37.229185651872086
andino,macho,778.8615477273622,25.57524582041184,18.574208172914567,blanco,sano,46.19744590488617
andino,macho,976.0275656117566,25.738883320883243,17.69399497166594,marrón,gordo,28.114245662036343
peruano,macho,877.337665296977,27.98290852832716,18.30351745776024,blanco,gordo,39.53648202299717
peruano,macho,NA,24.74964076952157,21.484892295470832,marrón,NA,23.370918111647008
peruano,macho,832.9349771129085,26.619338161035557,21.21288050393337,negro,sano,12.56594012282322
abisinio,macho,593.8507401431177,24.493393927601954,15.793433509257484,gris,sano,56.86675467550832
abisinio,macho,580.4136145301586,25.90169874585834,14.102242044096926,negro,gordo,49.677656710252926
andino,macho,832.7564039213972,24.904917280628485,NA,negro,NA,NA
andino,hembra,765.4878990959812,NA,NA,negro,NA,18.547783563237395
peruano,macho,960.0105760899996,26.412199528526997,20.114389344966796,blanco,sano,14.711694223589117
peruano,hembra,644.1447789943835,NA,17.654745166736333,pintado,sano,28.53267763253825
peruano,hembra,NA,25.22229284207501,NA,blanco,NA,46.385883161164934
andino,hembra,593.4393569836731,NA,14.077131183568978,rojizo,gordo,49.847576803585206
andino,macho,810.96068737313,20.04763806467862,18.385634181415128,negro,sano,35.90976480292332
peruano,macho,781.181958365632,NA,20.403027517233316,negro,sano,27.096272114292898
peruano,hembra,900.0272081452027,26.29712273875767,17.71193040502496,blanco,gordo,60.71946008368269
abisinio,macho,604.7000979760163,20.324087767300895,NA,negro,NA,33.55102455500683
abisinio,macho,658.1382734672299,22.69804129602722,16.325506560856464,marrón oscuro,sano,38.59952612776628
peruano,macho,938.3334443389184,NA,18.59469448182735,pintado,gordo,25.414399964843344
andino,hembra,770.5361781406605,NA,15.72563608426745,marrón,gordo,44.14045721222672
híbrido,macho,916.5008846244932,20.070359833458937,NA,tricolor,NA,49.88760602760024
peruano,macho,883.3279122214525,29.674533304930975,22.768051843639228,blanco,sano,47.719884109749984
híbrido,macho,1265.421750861835,33.00002520891772,20.567232464056957,tricolor,gordo,45.539540268171976
andino,macho,795.491514952164,20.672757635093564,NA,blanco,NA,59.13779987158467
peruano,hembra,NA,NA,18.700950997449404,negro,NA,47.76003139490928
peruano,hembra,NA,26.673677983160676,17.92783356431673,negro,NA,22.61785067306384
híbrido,hembra,853.4654207881457,32.9624089470228,NA,pintado,NA,23.145844226935328
peruano,hembra,620.879270429667,27.567374569315437,16.447118316276345,marrón,sano,24.97367917444698
peruano,hembra,NA,NA,17.4720084560344,blanco,NA,27.525155461005617
andino,hembra,721.5027992415053,21.106052370499725,17.834404929073006,rojizo,sano,25.835733606478477
peruano,macho,820.7339831198004,26.897283955603218,19.196245773016884,pintado,sano,37.174352256019915
peruano,macho,819.4801477124907,25.894229760627805,20.903076105966637,blanco,sano,48.05879095397154
peruano,hembra,NA,NA,18.497208232905457,blanco,NA,30.6706959784505
andino,macho,773.5112455184369,21.99621654005094,16.760450634001472,rojizo,gordo,58.93386737870552
peruano,macho,NA,28.048787871580537,20.57689671157586,negro,NA,16.078731361419717
americano,macho,NA,NA,21.76085330649836,negro,NA,57.7735657911793
peruano,macho,784.9776471475393,25.526735388877928,NA,blanco,NA,52.34468909582182
peruano,macho,825.7663547732429,NA,22.555811253949628,pintado,sano,64.94373399104643
andino,hembra,529.0224360296208,24.585807486411305,18.17155102000857,negro,sano,34.29139989198212
híbrido,macho,NA,NA,24.747845870188662,tricolor,NA,42.42362654229781
andino,hembra,799.7677035773073,22.389440605778567,16.533528689291792,blanco,gordo,60.80828965508796
peruano,macho,838.5655392115335,32.0847290116547,18.54977276362041,blanco,sano,14.77331891785115
andino,macho,1007.016324655122,24.769811000855345,NA,marrón,NA,34.53332503170651
peruano,hembra,496.6646704443504,NA,18.140253163497523,blanco,flaco,36.46293226132087
peruano,macho,812.5055068177952,27.205313005514544,20.89427933140875,negro,sano,29.648555194834536
andino,macho,874.3831159301831,25.68245619951095,NA,rojizo,NA,53.070073938608694
peruano,hembra,499.7322437270436,27.064172240229556,16.519039558997274,blanco,sano,30.49060627448724
peruano,hembra,595.7197053944873,23.269612058666805,17.532232946098787,negro,sano,25.705596098862426
peruano,hembra,908.0682773761896,25.30392591752851,NA,pintado,NA,45.08277783920985
andino,macho,730.8277956783295,NA,NA,blanco,NA,33.48624006218469
peruano,macho,756.2825326023608,28.614775937134784,19.81723241905686,blanco,sano,43.58648662740492
andino,macho,940.0761666331722,25.29927000203815,NA,negro,NA,14.10371301705819
peruano,macho,636.0992938654011,27.886185532722685,19.014646719152037,negro,sano,39.48969026878502
